entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif,diff_hier,diff_semaine
Québec solidaire,2023,366,Anjou-Louis-Riel,608.32,9,7,2,483.32,125,0.2222222222222222,0.20548395581273013,2023-05-28,0,0
Québec solidaire,2023,520,Argenteuil,432,6,5,1,332,100,0.16666666666666666,0.23148148148148148,2023-05-28,0,0
Québec solidaire,2023,144,Arthabaska,941.62,12,10,2,791.62,150,0.16666666666666666,0.15929992990803085,2023-05-28,0,16.659999999999968
Québec solidaire,2023,806,Beauce-Nord,33.32,1,1,0,33.32,0,0,0,2023-05-28,0,0
Québec solidaire,2023,802,Beauce-Sud,225,3,3,0,225,0,0,0,2023-05-28,0,0
Québec solidaire,2023,218,Beauharnois,374.95,6,6,0,374.95,0,0,0,2023-05-28,16.659999999999968,24.99000000000001
Québec solidaire,2023,822,Bellechasse,50,1,1,0,50,0,0,0,2023-05-28,0,0
Québec solidaire,2023,566,Berthier,641.64,11,11,0,641.64,0,0,0,2023-05-28,0,0
Québec solidaire,2023,588,Bertrand,1299.97,18,13,5,939.97,360,0.2777777777777778,0.2769294676030985,2023-05-28,0,8.329999999999927
Québec solidaire,2023,536,Blainville,708.32,10,5,5,433.32,275,0.5,0.3882426022136887,2023-05-28,0,100
Québec solidaire,2023,850,Bonaventure,590,8,8,0,590,0,0,0,2023-05-28,0,100
Québec solidaire,2023,258,Borduas,1258.32,16,15,1,1233.32,25,0.0625,0.01986776018818742,2023-05-28,0,0
Québec solidaire,2023,360,Bourassa-Sauvé,520,6,6,0,520,0,0,0,2023-05-28,0,0
Québec solidaire,2023,204,Brome-Missisquoi,1366.61,17,15,2,1166.61,200,0.1176470588235294,0.14634753148301272,2023-05-28,0,8.329999999999927
Québec solidaire,2023,370,Camille-Laurin,1606.65,19,18,1,1506.65,100,0.05263157894736842,0.06224130955715308,2023-05-28,0,8.330000000000155
Québec solidaire,2023,238,Chambly,160,4,2,2,125,35,0.5,0.21875,2023-05-28,0,5
Québec solidaire,2023,676,Champlain,663.29,10,9,1,563.29,100,0.1,0.15076361772377092,2023-05-28,0,8.329999999999927
Québec solidaire,2023,620,Chapleau,391.65,5,5,0,391.65,0,0,0,2023-05-28,8.329999999999984,8.329999999999984
Québec solidaire,2023,748,Charlesbourg,767,12,9,3,542,225,0.25,0.29335071707953064,2023-05-28,0,5
Québec solidaire,2023,760,Charlevoix-Côte-de-Beaupré,391.64,9,6,3,266.64,125,0.3333333333333333,0.3191706669390256,2023-05-28,0,0
Québec solidaire,2023,754,Chauveau,150,2,1,1,50,100,0.5,0.6666666666666666,2023-05-28,0,0
Québec solidaire,2023,918,Chicoutimi,791.62,11,11,0,791.62,0,0,0,2023-05-28,0,16.659999999999968
Québec solidaire,2023,460,Chomedey,540,6,3,3,240,300,0.5,0.5555555555555556,2023-05-28,0,8
Québec solidaire,2023,814,Chutes-de-la-Chaudière,125,2,1,1,100,25,0.5,0.2,2023-05-28,0,0
Québec solidaire,2023,226,Châteauguay,325,4,4,0,325,0,0,0,2023-05-28,0,0
Québec solidaire,2023,826,Côte-du-Sud,366.64,5,5,0,366.64,0,0,0,2023-05-28,0,0
Québec solidaire,2023,320,D'Arcy-McGee,220,3,3,0,220,0,0,0,2023-05-28,0,0
Québec solidaire,2023,508,Deux-Montagnes,383.32,5,3,2,183.32,200,0.4,0.5217572785140353,2023-05-28,0,0
Québec solidaire,2023,138,Drummond-Bois-Francs,208.29,4,4,0,208.29,0,0,0,2023-05-28,0,16.659999999999997
Québec solidaire,2023,914,Dubuc,250,3,2,1,200,50,0.3333333333333333,0.2,2023-05-28,0,0
Québec solidaire,2023,902,Duplessis,208.32,4,2,2,133.32,75,0.5,0.3600230414746544,2023-05-28,0,0
Québec solidaire,2023,466,Fabre,140,2,1,1,100,40,0.5,0.2857142857142857,2023-05-28,0,0
Québec solidaire,2023,854,Gaspé,759.94,14,11,3,534.94,225,0.21428571428571427,0.2960760060004737,2023-05-28,0,16.660000000000082
Québec solidaire,2023,614,Gatineau,200,2,2,0,200,0,0,0,2023-05-28,0,0
Québec solidaire,2023,346,Gouin,4294.55,61,53,8,3744.55,550,0.13114754098360656,0.128069297132412,2023-05-28,0,79.94999999999982
Québec solidaire,2023,206,Granby,382.64,6,4,2,266.64,116,0.3333333333333333,0.30315701442609244,2023-05-28,0,0
Québec solidaire,2023,502,Groulx,325,4,4,0,325,0,0,0,2023-05-28,0,5
Québec solidaire,2023,352,Hochelaga-Maisonneuve,3750.17,53,46,7,3325.17,425,0.1320754716981132,0.11332819578845758,2023-05-28,0,351.6500000000001
Québec solidaire,2023,602,Hull,1556.65,18,15,3,1306.65,250,0.16666666666666666,0.16060129123438152,2023-05-28,0,8.330000000000155
Québec solidaire,2023,216,Huntingdon,258.32,4,3,1,233.32,25,0.25,0.09677918860328276,2023-05-28,0,0
Québec solidaire,2023,210,Iberville,893.32,11,8,3,593.32,300,0.2727272727272727,0.3358259078493709,2023-05-28,0,0
Québec solidaire,2023,310,Jacques-Cartier,35,2,1,1,10,25,0.5,0.7142857142857143,2023-05-28,0,0
Québec solidaire,2023,736,Jean-Lesage,3374.81,47,40,7,3049.92,324.89,0.14893617021276595,0.09626912329879311,2023-05-28,8.329999999999927,43.320000000000164
Québec solidaire,2023,702,Jean-Talon,1035,13,11,2,885,150,0.15384615384615383,0.14492753623188406,2023-05-28,0,8
Québec solidaire,2023,364,Jeanne-Mance-Viger,33.32,1,1,0,33.32,0,0,0,2023-05-28,0,0
Québec solidaire,2023,126,Johnson,525,6,5,1,425,100,0.16666666666666666,0.1904761904761905,2023-05-28,0,0
Québec solidaire,2023,570,Joliette,421.3,9,8,1,401.3,20,0.1111111111111111,0.04747211013529551,2023-05-28,0,0
Québec solidaire,2023,554,L'Assomption,366.62,6,5,1,266.62,100,0.16666666666666666,0.27276198788936773,2023-05-28,0,16.660000000000025
Québec solidaire,2023,720,La Peltrie,176.65,4,3,1,166.65,10,0.25,0.05660911406736484,2023-05-28,0,8.330000000000013
Québec solidaire,2023,236,La Pinière,230,3,3,0,230,0,0,0,2023-05-28,0,0
Québec solidaire,2023,390,LaFontaine,75,2,2,0,75,0,0,0,2023-05-28,0,5
Québec solidaire,2023,594,Labelle,533.27,9,9,0,533.27,0,0,0,2023-05-28,0,29.99000000000001
Québec solidaire,2023,926,Lac-Saint-Jean,286.64,5,5,0,286.64,0,0,0,2023-05-28,0,0
Québec solidaire,2023,244,Laporte,1191.64,15,15,0,1191.64,0,0,0,2023-05-28,0,0
Québec solidaire,2023,344,Laurier-Dorion,3483.23,55,43,12,2923.23,560,0.21818181818181817,0.16077031950230103,2023-05-28,0,24.990000000000236
Québec solidaire,2023,454,Laval-des-Rapides,481.65,9,9,0,481.65,0,0,0,2023-05-28,0,23.329999999999984
Québec solidaire,2023,670,Laviolette-Saint-Maurice,166.65,3,3,0,166.65,0,0,0,2023-05-28,0,8.330000000000013
Québec solidaire,2023,530,Les Plaines,100,1,0,1,0,100,1,1,2023-05-28,0,0
Québec solidaire,2023,810,Lotbinière-Frontenac,558.32,7,5,2,433.32,125,0.2857142857142857,0.22388594354492045,2023-05-28,0,0
Québec solidaire,2023,708,Louis-Hébert,773.32,10,7,3,553.32,220,0.3,0.28448766358040656,2023-05-28,0,0
Québec solidaire,2023,818,Lévis,758.32,11,10,1,708.32,50,0.09090909090909093,0.0659352252347294,2023-05-28,0,0
Québec solidaire,2023,304,Marguerite-Bourgeoys,550,6,5,1,450,100,0.16666666666666666,0.18181818181818185,2023-05-28,0,100
Québec solidaire,2023,246,Marie-Victorin,1353.25,21,19,2,1253.25,100,0.09523809523809525,0.07389617587289858,2023-05-28,0,8.329999999999927
Québec solidaire,2023,306,Marquette,200,2,2,0,200,0,0,0,2023-05-28,0,0
Québec solidaire,2023,666,Maskinongé,608.3,8,6,2,483.3,125,0.25,0.20549071181982576,2023-05-28,0,16.659999999999968
Québec solidaire,2023,548,Masson,177,4,2,2,150,27,0.5,0.15254237288135594,2023-05-28,0,0
Québec solidaire,2023,842,Matane-Matapédia,326.99,5,4,1,226.99,100,0.2,0.3058197498394446,2023-05-28,0,2
Québec solidaire,2023,340,Maurice-Richard,3446.61,44,37,7,2981.61,465,0.1590909090909091,0.134915177522261,2023-05-28,0,8.329999999999927
Québec solidaire,2023,350,Mercier,4172.85,53,43,10,3247.85,925,0.18867924528301888,0.22167104017637823,2023-05-28,0,46.650000000000546
Québec solidaire,2023,482,Mille-Îles,266.65,4,3,1,241.65,25,0.25,0.09375585974123384,2023-05-28,0,8.329999999999984
Québec solidaire,2023,514,Mirabel,245,4,4,0,245,0,0,0,2023-05-28,0,0
Québec solidaire,2023,336,Mont-Royal-Outremont,1253.32,15,14,1,1153.32,100,0.06666666666666667,0.07978808285194523,2023-05-28,0,0
Québec solidaire,2023,252,Montarville,384.99,6,5,1,334.99,50,0.16666666666666666,0.12987350320787552,2023-05-28,0,0
Québec solidaire,2023,742,Montmorency,366.64,6,5,1,266.64,100,0.16666666666666666,0.27274710888064585,2023-05-28,0,0
Québec solidaire,2023,104,Mégantic,600,8,7,1,575,25,0.125,0.04166666666666666,2023-05-28,0,0
Québec solidaire,2023,312,Nelligan,50,1,1,0,50,0,0,0,2023-05-28,0,0
Québec solidaire,2023,150,Nicolet-Bécancour,250,4,3,1,225,25,0.25,0.1,2023-05-28,0,0
Québec solidaire,2023,324,Notre-Dame-de-Grâce,378.32,8,4,4,203.32,175,0.5,0.4625713681539438,2023-05-28,0,0
Québec solidaire,2023,120,Orford,1300,17,12,5,950,350,0.29411764705882354,0.2692307692307692,2023-05-28,0,0
Québec solidaire,2023,626,Papineau,415.78,9,9,0,415.78,0,0,0,2023-05-28,0,24.159999999999968
Québec solidaire,2023,380,Pointe-aux-Trembles,275,3,3,0,275,0,0,0,2023-05-28,0,0
Québec solidaire,2023,608,Pontiac,824.97,10,10,0,824.97,0,0,0,2023-05-28,0,8.330000000000041
Québec solidaire,2023,714,Portneuf,300,3,3,0,300,0,0,0,2023-05-28,0,0
Québec solidaire,2023,582,Prévost,135,2,1,1,50,85,0.5,0.6296296296296297,2023-05-28,0,0
Québec solidaire,2023,560,Repentigny,271.65,4,2,2,141.65,130,0.5,0.4785569666850727,2023-05-28,0,8.329999999999984
Québec solidaire,2023,264,Richelieu,116.65,2,2,0,116.65,0,0,0,2023-05-28,0,8.330000000000013
Québec solidaire,2023,132,Richmond,1704.96,22,19,3,1479.96,225,0.13636363636363635,0.1319679054054054,2023-05-28,0,150
Québec solidaire,2023,838,Rimouski,1241.64,16,13,3,991.64,250,0.1875,0.2013466061016075,2023-05-28,0,0
Québec solidaire,2023,834,Rivière-du-Loup-Témiscouata,531.64,9,8,1,431.64,100,0.1111111111111111,0.18809720863742385,2023-05-28,0,0
Québec solidaire,2023,930,Roberval,278.32,6,5,1,186.65,91.67,0.16666666666666666,0.3293690715722909,2023-05-28,0,0
Québec solidaire,2023,356,Rosemont,3301.93,46,35,11,2586.93,715,0.2391304347826087,0.2165400235619774,2023-05-28,0,124.65999999999985
Québec solidaire,2023,576,Rousseau,63.32,2,1,1,33.32,30,0.5,0.4737839545167404,2023-05-28,0,0
Québec solidaire,2023,636,Rouyn-Noranda-Témiscamingue,1754.94,23,19,4,1499.94,255,0.17391304347826086,0.14530411296112686,2023-05-28,0,16.660000000000082
Québec solidaire,2023,110,Saint-François,1038.32,15,12,3,975,63.32,0.2,0.06098312658910548,2023-05-28,0,0
Québec solidaire,2023,326,Saint-Henri-Sainte-Anne,4208.32,36,28,8,3458.32,750,0.2222222222222222,0.1782183864344917,2023-05-28,0,100
Québec solidaire,2023,260,Saint-Hyacinthe,600,6,6,0,600,0,0,0,2023-05-28,0,0
Québec solidaire,2023,212,Saint-Jean,400,4,4,0,400,0,0,0,2023-05-28,0,0
Québec solidaire,2023,526,Saint-Jérôme,575,7,7,0,575,0,0,0,2023-05-28,0,0
Québec solidaire,2023,318,Saint-Laurent,220,3,2,1,120,100,0.3333333333333333,0.4545454545454546,2023-05-28,0,0
Québec solidaire,2023,330,Sainte-Marie-Saint-Jacques,4168.2,56,49,7,3758.2,410,0.125,0.09836380212081956,2023-05-28,0,233.3199999999997
Québec solidaire,2023,470,Sainte-Rose,80,3,2,1,55,25,0.3333333333333333,0.3125,2023-05-28,0,0
Québec solidaire,2023,230,Sanguinet,133.32,2,2,0,133.32,0,0,0,2023-05-28,0,0
Québec solidaire,2023,116,Sherbrooke,3074.98,35,31,4,2724.98,350,0.11428571428571428,0.11382187851628305,2023-05-28,0,8.329999999999927
Québec solidaire,2023,220,Soulanges,125,2,2,0,125,0,0,0,2023-05-28,0,0
Québec solidaire,2023,250,Taillon,1533.26,20,18,2,1383.26,150,0.1,0.09783076581923485,2023-05-28,0,116.66000000000008
Québec solidaire,2023,730,Taschereau,5511.65,78,64,14,4694.15,817.5,0.1794871794871795,0.14832219026970145,2023-05-28,0,99.64999999999964
Québec solidaire,2023,542,Terrebonne,215,4,2,2,140,75,0.5,0.3488372093023256,2023-05-28,0,8
Québec solidaire,2023,660,Trois-Rivières,1184.92,20,18,2,1124.92,60,0.1,0.05063632987881038,2023-05-28,8.330000000000155,83.32000000000016
Québec solidaire,2023,938,Ungava,100,1,0,1,0,100,1,1,2023-05-28,0,0
Québec solidaire,2023,240,Vachon,382,5,5,0,382,0,0,0,2023-05-28,0,0
Québec solidaire,2023,726,Vanier-Les Rivières,561.66,8,6,2,361.66,200,0.25,0.35608731260905174,2023-05-28,0,0
Québec solidaire,2023,224,Vaudreuil,175,2,2,0,175,0,0,0,2023-05-28,0,0
Québec solidaire,2023,256,Verchères,716.65,9,8,1,666.65,50,0.1111111111111111,0.06976906439684644,2023-05-28,0,8.329999999999927
Québec solidaire,2023,300,Verdun,2854.95,37,33,4,2679.95,175,0.10810810810810811,0.06129704548240775,2023-05-28,0,59.98999999999978
Québec solidaire,2023,358,Viau,978.32,12,11,1,953.32,25,0.08333333333333333,0.02555401095755989,2023-05-28,0,0
Québec solidaire,2023,476,Vimont,500,5,4,1,400,100,0.2,0.2,2023-05-28,0,0
Québec solidaire,2023,332,Westmount-Saint-Louis,750,9,4,5,400,350,0.5555555555555556,0.4666666666666667,2023-05-28,0,0
Québec solidaire,2023,858,Îles-de-la-Madeleine,33.32,1,1,0,33.32,0,0,0,2023-05-28,0,0
Québec solidaire,2023,NA,NA,200,2,0,2,0,200,1,1,2023-05-28,0,0
Coalition avenir Québec,2023,648,Abitibi-Est,280,5,4,1,275,5,0.2,0.01785714285714285,2023-05-27,0,0
Coalition avenir Québec,2023,642,Abitibi-Ouest,1135,14,13,1,1115,20,0.07142857142857142,0.01762114537444934,2023-05-27,0,200
Coalition avenir Québec,2023,338,Acadie,800,8,5,3,500,300,0.375,0.375,2023-05-27,0,0
Coalition avenir Québec,2023,366,Anjou-Louis-Riel,3275,38,22,16,2000,1275,0.42105263157894735,0.3893129770992366,2023-05-27,0,0
Coalition avenir Québec,2023,520,Argenteuil,2065,27,19,8,1515,550,0.2962962962962963,0.26634382566585957,2023-05-27,0,200
Coalition avenir Québec,2023,144,Arthabaska,5005,55,50,5,4655,350,0.09090909090909093,0.06993006993006994,2023-05-27,0,100
Coalition avenir Québec,2023,806,Beauce-Nord,3320,37,29,8,2690,630,0.21621621621621623,0.1897590361445783,2023-05-27,0,200
Coalition avenir Québec,2023,802,Beauce-Sud,7210,76,48,28,4435,2775,0.3684210526315789,0.38488210818307905,2023-05-27,0,240
Coalition avenir Québec,2023,218,Beauharnois,4932,56,40,16,3910,1022,0.2857142857142857,0.20721816707218169,2023-05-27,0,625
Coalition avenir Québec,2023,822,Bellechasse,1065,15,14,1,1045,20,0.06666666666666667,0.01877934272300469,2023-05-27,0,210
Coalition avenir Québec,2023,566,Berthier,1805,23,22,1,1795,10,0.04347826086956521,0.00554016620498615,2023-05-27,0,0
Coalition avenir Québec,2023,588,Bertrand,3755,46,30,16,2625,1130,0.34782608695652173,0.3009320905459387,2023-05-27,0,50
Coalition avenir Québec,2023,536,Blainville,4750,50,38,12,3625,1125,0.24,0.23684210526315788,2023-05-27,0,375
Coalition avenir Québec,2023,850,Bonaventure,840,10,9,1,740,100,0.1,0.11904761904761904,2023-05-27,0,0
Coalition avenir Québec,2023,258,Borduas,4365,48,37,11,3480,885,0.22916666666666663,0.2027491408934708,2023-05-27,0,145
Coalition avenir Québec,2023,360,Bourassa-Sauvé,265,4,1,3,15,250,0.75,0.9433962264150944,2023-05-27,0,0
Coalition avenir Québec,2023,204,Brome-Missisquoi,4500,54,45,9,3720,780,0.16666666666666666,0.17333333333333334,2023-05-27,0,100
Coalition avenir Québec,2023,370,Camille-Laurin,1600,18,12,6,1050,550,0.3333333333333333,0.34375,2023-05-27,0,0
Coalition avenir Québec,2023,238,Chambly,3705,42,29,13,2685,1020,0.30952380952380953,0.27530364372469635,2023-05-27,0,100
Coalition avenir Québec,2023,676,Champlain,6525,73,44,29,3705,2820,0.3972602739726027,0.432183908045977,2023-05-27,0,2000
Coalition avenir Québec,2023,620,Chapleau,5035,54,42,12,3895,1140,0.2222222222222222,0.22641509433962265,2023-05-27,0,700
Coalition avenir Québec,2023,748,Charlesbourg,2530,29,25,4,2205,325,0.13793103448275862,0.12845849802371542,2023-05-27,0,100
Coalition avenir Québec,2023,760,Charlevoix-Côte-de-Beaupré,3800,41,31,10,2800,1000,0.24390243902439024,0.2631578947368421,2023-05-27,0,0
Coalition avenir Québec,2023,754,Chauveau,2030,28,20,8,1325,705,0.2857142857142857,0.3472906403940887,2023-05-27,0,150
Coalition avenir Québec,2023,918,Chicoutimi,2323.65,27,22,5,2020,303.65,0.18518518518518515,0.13067802810233897,2023-05-27,0,505.77
